id,updatedDate,publishedDate,title,summary,authors,downloadLink,filePath
http://arxiv.org/abs/1004.1149v1,2010-04-07T18:38:02Z,2010-04-07T18:38:02Z,FourLoopMasslessPropagatorsANumericalEvaluationOfAllMasterIntegrals.pdf,"  We present numerical results which are needed to evaluate all non-trivialmaster integrals for four-loop massless propagators, confirming the recentanalytic results of[1]and evaluating an extra order in $\ep$ expansion for eachmaster integral.","A. V. Smirnov, M. Tentyukov, ",http://arxiv.org/pdf/1004.1149v1.pdf,./files/FourLoopMasslessPropagatorsANumericalEvaluationOfAllMasterIntegrals.pdf
http://arxiv.org/abs/1404.7420v4,2014-07-11T22:03:00Z,2014-04-29T16:20:30Z,MasterSymmetryAndTimeDependentSymmetriesOfTheDifferentialDifferenceKpEquation.pdf,"  We first obtain the master symmetry of the differential-difference KPequation.Then we show how this master symmetry, through sl(2;C)-representationof the equation, can construct generators of time dependent symmetries.",Farbod Khanizadeh,http://arxiv.org/pdf/1404.7420v4.pdf,./files/MasterSymmetryAndTimeDependentSymmetriesOfTheDifferentialDifferenceKpEquation.pdf
http://arxiv.org/abs/1612.04070v1,2016-12-13T09:19:27Z,2016-12-13T09:19:27Z,SolutionOfTheMasterEquationForQuantumBrownianMotionGivenByTheSchrödingerEquation.pdf,"  We consider the master equation of quantum Brownian motion and with theapplication of the group invariant transformation we show that there exists asurface on which the solution of the master equation is given by an autonomousone-dimensional Schr\""{o}dinger Equation.","R. Sinuvasan, A. Paliathanasis, R. M. Morris, P. G. L. Leach, ",http://arxiv.org/pdf/1612.04070v1.pdf,./files/SolutionOfTheMasterEquationForQuantumBrownianMotionGivenByTheSchrödingerEquation.pdf
http://arxiv.org/abs/1606.08171v2,2016-07-05T09:12:45Z,2016-06-27T09:19:26Z,AMasterActionForD=11SupergravityInTheComponentFormulation.pdf,"  We give a solution to the classical master equation of D=11 supergravity inthe conventional component formulation. Based on a careful investigation of thesymmetry algebra including terms proportional to the equation of motion, weconstruct an explicit expression of the master action in an order-by-ordermanner.",Yoji Michishita,http://arxiv.org/pdf/1606.08171v2.pdf,./files/AMasterActionForD=11SupergravityInTheComponentFormulation.pdf
http://arxiv.org/abs/1710.04305v1,2017-10-11T21:20:46Z,2017-10-11T21:20:46Z,IntegrableAndSuperintegrableSystemsWithHigherOrderIntegralsOfMotionMasterFunctionFormalism.pdf,"  In this article, we construct two-dimensional integrable and superintegrablesys- tems in terms of the master function formalism and relate them toMielnik;s and Marquette;s construction in supersymmetric quantum mechanics. Fortwo diferent cases of the master functions, we obtain two diferenttwo-dimensional superintegrable systems with higher order integrals of motion.","Z. Alizadeh, H. Panahi, ",http://arxiv.org/pdf/1710.04305v1.pdf,./files/IntegrableAndSuperintegrableSystemsWithHigherOrderIntegralsOfMotionMasterFunctionFormalism.pdf
http://arxiv.org/abs/gr-qc/0411141v1,2004-11-29T19:12:01Z,2004-11-29T19:12:01Z,TestingTheMasterConstraintProgrammeForLoopQuantumGravityIv.FreeFieldTheories.pdf,"  This is the fourth paper in our series of five in which we test the MasterConstraint Programme for solving the Hamiltonian constraint in Loop QuantumGravity. We now move on to free field theories with constraints, namely Maxwelltheory and linearized gravity. Since the Master constraint involves squares ofconstraint operator valued distributions, one has to be very careful in doingthat and we will see that the full flexibility of the Master ConstraintProgramme must be exploited in order to arrive at sensible results.","Bianca Dittrich, Thomas Thiemann, ",http://arxiv.org/pdf/gr-qc/0411141v1.pdf,./files/TestingTheMasterConstraintProgrammeForLoopQuantumGravityIv.FreeFieldTheories.pdf
http://arxiv.org/abs/hep-ph/0312189v1,2003-12-15T18:26:29Z,2003-12-15T18:26:29Z,NumericalEvaluationOfTheGeneralMassive2Loop4DenominatorSelfMassMasterIntegralFromDifferentialEquations.pdf,  The differential equation in the external invariant p^2 satisfied by themaster integral of the general massive 2-loop 4-denominator self-mass diagramis exploited and the expansion of the master integral at p^2=0 is obtainedanalytically. The system composed by this differential equation with those ofthe master integrals related to the general massive 2-loop sunrise diagram isnumerically solved by the Runge-Kutta method in the complex p^2 plane. Anumerical method to obtain results for values of p^2 at and close to thresholdsand pseudo-thresholds is discussed in details.,"M. Caffo, H. Czyz, A. Grzelinska, E. Remiddi, ",http://arxiv.org/pdf/hep-ph/0312189v1.pdf,./files/NumericalEvaluationOfTheGeneralMassive2Loop4DenominatorSelfMassMasterIntegralFromDifferentialEquations.pdf
http://arxiv.org/abs/hep-ph/0407343v2,2004-08-26T17:47:37Z,2004-07-29T14:30:22Z,MasterIntegralsForMasslessTwoLoopVertexDiagramsWithThreeOffshellLegs.pdf,"  We compute the master integrals for massless two-loop vertex graphs withthree off-shell legs. These master integrals are relevant for the QCDcorrections to H to V*V* (where V = W, Z) and for two-loop studies of thetriple gluon (and quark-gluon) vertex. We employ the differential equationtechnique to provide series expansions in epsilon for the various masterintegrals. The results are analytic and contain a new class of two-dimensionalharmonic polylogarithms.","T. G. Birthwright, E. W. N. Glover, P. Marquard, ",http://arxiv.org/pdf/hep-ph/0407343v2.pdf,./files/MasterIntegralsForMasslessTwoLoopVertexDiagramsWithThreeOffshellLegs.pdf
http://arxiv.org/abs/hep-ph/0607185v1,2006-07-17T10:24:31Z,2006-07-17T10:24:31Z,MasterIntegralsForMasslessThreeLoopFormFactorsOneLoopAndTwoLoopInsertions.pdf,"  The three-loop form factors in massless QCD can be expressed as a linearcombination of master integrals. Besides a number of master integrals whichfactorise into products of one-loop and two-loop integrals, one finds 16genuine three-loop integrals. Of these, six have the form of a bubble insertioninside a one-loop or two-loop vertex integral. We compute all master integralswith these insertion topologies.","T. Gehrmann, G. Heinrich, T. Huber, C. Studerus, ",http://arxiv.org/pdf/hep-ph/0607185v1.pdf,./files/MasterIntegralsForMasslessThreeLoopFormFactorsOneLoopAndTwoLoopInsertions.pdf
http://arxiv.org/abs/hep-th/9408034v1,1994-08-05T17:07:06Z,1994-08-05T17:07:06Z,SolutionsOfTheMasterVirasoroEquationsAsConformalPointsOfPerturbedWznwModel.pdf,"  It is shown that the master equation of the affine-Virasoro construction onthe unitary affine algebra naturally emerges in the fusion algebra of thenonunitary level $k$ WZNW model. Operators corresponding to solutions of themaster equation are suitable for performing one-parametrical renormalizableperturbation around the given conformal nonunitary WZNW model. In the large$|k|$ limit, the infrared fixed point of the renormalization group betafunction is found. There are as many infrared conformal points as$\frac{1}{2}N(N+1)$, where $N$ is the total number of solutions of the masterequation.",O. A. Soloviev,http://arxiv.org/pdf/hep-th/9408034v1.pdf,./files/SolutionsOfTheMasterVirasoroEquationsAsConformalPointsOfPerturbedWznwModel.pdf
http://arxiv.org/abs/hep-th/9807119v2,1998-07-29T11:10:02Z,1998-07-17T10:48:06Z,MasterEquationsForMasterAmplitudes.pdf,  The general lines of the derivation and the main properties of the masterequations for the master amplitudes associated to a given Feynman graph arerecalled. Some results for the 2-loop self-mass graph with 4 propagators arethen presented.,"M. Caffo, H. Czyz, S. Laporta, E. Remiddi, ",http://arxiv.org/pdf/hep-th/9807119v2.pdf,./files/MasterEquationsForMasterAmplitudes.pdf
http://arxiv.org/abs/hep-th/9911092v2,1999-12-03T15:03:42Z,1999-11-12T16:36:53Z,SuperfieldBrstChargeAndTheMasterAction.pdf,"  Using a superfield formulation of extended phase space, we propose a new formof the Hamiltonian action functional. A remarkable feature of this constructionis that it directly leads to the BV master action on phase space. Conversely,superspace can be used to construct nilpotent BRST charges directly fromsolutions to the classical Lagrangian Master Equation. We comment on therelation between these constructions and the specific master action proposal ofAlexandrov, Kontsevich, Schwarz and Zaboronsky.","M. Grigoriev, P. H. Damgaard, ",http://arxiv.org/pdf/hep-th/9911092v2.pdf,./files/SuperfieldBrstChargeAndTheMasterAction.pdf
http://arxiv.org/abs/hep-th/0110140v4,2001-10-30T12:27:15Z,2001-10-16T13:00:30Z,SuperfieldAlgorithmsForTopologicalFieldTheories.pdf,"  A superfield algorithm for master actions of a class of gauge field theoriesincluding topological ones in arbitrary dimensions is presented generalizing aprevious treatment in two dimensions. General forms for master actions insuperspace are given, and possible theories are determined by means of a ghostnumber prescription and the master equations. The resulting master actionsdetermine the original actions together with their gauge invariances.Generalized Poisson sigma models in arbitrary dimensions are constructed bymeans of this algorithm, and other applications in low dimensions are givenincluding the Chern-Simon model.","Igor Batalin, Robert Marnelius, ",http://arxiv.org/pdf/hep-th/0110140v4.pdf,./files/SuperfieldAlgorithmsForTopologicalFieldTheories.pdf
http://arxiv.org/abs/quant-ph/9905006v1,1999-05-04T09:20:36Z,1999-05-04T09:20:36Z,PostMarkovMasterEquationForTheDynamicsOfOpenQuantumSystems.pdf,"  A systematic first-order correction to the standard Markov master equationfor open quantum systems interacting with a bosonic bath is presented. Itextends the Markov Lindblad master equation to the more general case ofnon-Markovian evolution. The meaning and applications of our `post'-Markovmaster equation are illustrated with several examples, including a dampedtwo-level atom, the spin-boson model and the quantum Brownian motion model.Limitations of the Markov approximation, the problem of positivity violationand initial slips are also discussed.","Ting Yu, Lajos Diosi, Nicolas Gisin, Walter T. Strunz, ",http://arxiv.org/pdf/quant-ph/9905006v1.pdf,./files/PostMarkovMasterEquationForTheDynamicsOfOpenQuantumSystems.pdf
